date,population,admission,release
2021-07-03,114655.52156582051,3024.4844721496193,1385.7997655192562
2021-07-04,115497.70627245089,2226.2344721496197,1358.5219877414784
2021-07-05,116158.39097908125,2020.98447214962,1418.1330988525895
2021-07-06,116686.0756857116,1945.8178054829532,3479.6330988525897
2021-07-07,116111.01039234197,2904.5678054829523,3321.6330988525892
2021-07-08,115761.94509897234,2972.5678054829523,3200.355321074812
2021-07-09,115495.32425004715,2933.7344721496193,2968.5219877414784
2021-07-10,115626.87006778862,3100.7344721496193,1236.1886544081449
2021-07-11,116479.41588553009,2088.73447214962,1337.1886544081449
2021-07-12,116905.96170327156,1763.7344721496204,3151.0219877414784
2021-07-13,116501.50752101303,2744.7900277051745,3116.5219877414784
2021-07-14,116529.55333875453,3145.5678054829523,3212.0219877414784
2021-07-15,116146.09915649598,2827.5678054829523,3207.255321074812
2021-07-16,115896.9783075708,2959.7344721496193,2834.5671092866
2021-07-17,116043.56841435657,2981.157216072363,1290.5671092865996
2021-07-18,116899.15852114232,2146.1572160723636,1368.0671092865998
2021-07-19,117293.24862792811,1762.157216072364,3280.3171092866
2021-07-20,116833.75540138053,2819.9738827390297,2992.289331508822
2021-07-21,116744.76217483293,2905.5738827390296,3131.2337759532666
2021-07-22,116370.93561495205,2757.407216072363,2978.2337759532666
2021-07-23,116242.60905507114,2849.907216072363,2791.4837759532666
2021-07-24,116379.03249519024,2927.907216072363,1278.7786477481382
2021-07-25,117168.86619171962,2068.612344277492,1296.6119810814714
2021-07-26,117694.0332215823,1821.7790109441587,3191.2786477481386
2021-07-27,117130.36691811163,2627.612344277492,3096.5286477481386
2021-07-28,116947.700614641,2913.8623442774915,2923.1119810814716
2021-07-29,116849.03431117036,2822.00123316638,2955.431981081472
2021-07-30,116733.53467436635,2845.3723442774917,3015.858467567958
2021-07-31,116744.92692945429,3027.25072265587,1363.1918009012913
2021-08-01,117970.98585120887,2193.9090528797747,1467.8745397342364
2021-08-02,118475.00280864419,1967.9748305028995,3403.687039734237
2021-08-03,117857.91559941284,2784.999830502899,4125.187039734236
2021-08-04,117325.8283901815,3591.615195973872,3157.0457477361842
2021-08-05,117247.3649433264,3078.0823008810844,3341.020747736184
2021-08-06,117079.15149647133,3179.4573008810844,3003.3374144028508
2021-08-07,117287.93804961623,3209.873967547751,1525.3374144028508
2021-08-08,117965.72460276111,2204.6239675477514,1508.8374144028508
2021-08-09,118369.51115590602,1911.6239675477511,3489.8374144028508
2021-08-10,117675.29770905092,2797.4573008810844,3244.0040810695177
2021-08-11,117495.41759552914,3064.7906342144174,3325.1707477361842
2021-08-12,117088.42637089628,2918.1795231033066,3270.1707477361842
2021-08-13,116798.93514626341,2980.01285643664,3086.1707477361842
2021-08-14,116783.77725496388,3071.01285643664,1344.170747736184
2021-08-15,117635.61936366431,2195.11285643664,1437.170747736184
2021-08-16,118054.46147236478,1856.0128564366403,3534.823290109066
2021-08-17,117162.42504999177,2644.75296943099,3066.789391803981
2021-08-18,116992.38862761877,2896.75296943099,3097.664391803981
2021-08-19,116780.60220524578,2885.7914309694515,2972.841645352588
2021-08-20,116607.87614578193,2800.115585888724,2821.841645352588
2021-08-21,116791.98341965141,3004.1155858887237,1306.8416453525879
2021-08-22,117580.09069352086,2094.9489192220576,1310.841645352588
2021-08-23,118011.69796739034,1743.1555858887245,3930.7125977335404
2021-08-24,117306.38262221219,3225.3972525553904,3261.71259773354
2021-08-25,117254.06727703405,3209.397252555391,2982.0459310668734
2021-08-26,117049.97415407813,2765.1292119801474,3172.769514357406
2021-08-27,116962.37433901337,3085.1696992926627,2995.454321613642
2021-08-28,116971.24731306429,3008.6538262767904,1334.2872872323221
2021-08-29,117966.12028711519,2330.0553414283054,1316.6229141494705
2021-08-30,118471.22591377917,1822.04013501636,3409.726175019036
2021-08-31,117760.08154044315,2698.5818016830262,3247.5261750190357
2021-09-01,117307.43716710716,2794.881801683026,3504.6695858717494
2021-09-02,116677.18039067037,2875.2461427682974,3081.2859522381154
2021-09-03,116500.15259321258,2917.23863526079,2852.1830993852627
2021-09-04,116783.40257353257,3133.7187939909486,1399.0774083283518
2021-09-05,117653.67694409641,2271.018445558893,1417.7440749950188
2021-09-06,118262.9513146603,2027.0184455588933,1473.9940749950185
2021-09-07,118750.22568522417,1960.43511222556,3606.619074995019
2021-09-08,117969.08338912137,2825.4767788922263,3337.6190749950183
2021-09-09,117530.54109301859,2899.076778892226,3240.001427936195
2021-09-10,117258.4399733864,2966.2336416373246,3089.4014279361945
2021-09-11,117200.08885375418,3032.650308303991,1318.0014279361951
2021-09-12,118046.73773412194,2164.650308303991,1530.6680946028614
2021-09-13,118430.21994782308,1914.1503083039913,3400.668094602862
2021-09-14,117950.10216152419,2920.5503083039907,3269.487060120103
2021-09-15,117688.93552465062,2997.871430416202,3147.848958378895
2021-09-16,117380.73423431169,2841.6476680399646,3197.848958378895
2021-09-17,117242.3186582585,3059.433382325679,2789.348958378894
2021-09-18,117444.23641553862,2989.933382325679,1371.015625045561
2021-09-19,118257.32083948542,2185.7667156590123,1539.6822917122277
2021-09-20,118627.40526343219,1909.7667156590126,3343.182291712228
2021-09-21,118049.3230207123,2765.100048992346,3215.182291712228
2021-09-22,117783.24077799243,2949.1000489923454,3156.682291712228
2021-09-23,117488.15853527254,2861.600048992346,3126.682291712228
2021-09-24,117175.45724493361,2812.314334706631,2706.793402823339
2021-09-25,117510.08928792801,3043.314334706631,1282.1822917122279
2021-09-26,118353.2213309224,2125.314334706631,1399.1822917122279
2021-09-27,118806.35337391679,1852.3143347066316,3332.682291712228
2021-09-28,118274.6520835779,2800.9810013732977,3076.682291712228
2021-09-29,118209.95079323895,3011.9810013732977,2945.3727679027043
2021-09-30,118232.92093147147,2968.3429061352026,3093.3727679027043
2021-10-01,118068.89106970395,2929.3429061352026,3172.8727679027043
2021-10-02,117978.86120793645,3082.8429061352026,1358.8727679027038
2021-10-03,118695.1646795023,2075.176239468536,1447.8727679027038
2021-10-04,119092.46815106811,1845.1762394685363,3157.2061012360373
2021-10-05,118648.8382893006,2715.442906135203,3101.822767902704
2021-10-06,118509.1250941998,2962.1095728018695,3093.322767902704
2021-10-07,118371.91189909895,2956.1095728018695,3130.322767902704
2021-10-08,118159.69870399809,2917.6095728018695,2827.489434569371
2021-10-09,118377.31884223061,3045.1095728018695,1383.7394345693706
2021-10-10,119073.6889804631,2080.1095728018695,1402.5965774265135
2021-10-11,119329.34483298133,1658.2524299447268,2589.929910759847
2021-10-12,119095.6673521662,2354.3635410558377,3277.2870536169903
2021-10-13,119170.0612999225,3340.0795814950015,3234.415373910624
2021-10-14,118768.40815987818,2833.445849685504,3008.040896629866
2021-10-15,118704.33415276585,2915.075503749732,2835.187348621092
2021-10-16,118754.14660318592,2884.9997990411575,1296.6873486210918
2021-10-17,119469.45905360598,2011.999799041158,1412.1635390972826
2021-10-18,119796.15245640698,1738.8569418983006,3403.6992533829966
2021-10-19,119212.43514492229,2818.3152752316337,3030.4325867163298
2021-10-20,119032.85116677094,2852.515275231634,3037.051634335377
2021-10-21,118822.27650538976,2918.334115811344,2488.648856557599
2021-10-22,118910.98755829429,2605.2626872399155,2458.551634335377
2021-10-23,119075.69861119884,2606.2626872399155,1342.5516343353777
2021-10-24,119840.40966410335,2107.7626872399155,1443.0516343353775
2021-10-25,120188.12071700791,1789.0960205732488,3574.184967668711
2021-10-26,119448.83176991245,2836.7626872399155,3251.527824811568
2021-10-27,119175.8047275789,2979.1674491446774,3196.694491478235
2021-10-28,118965.27768524534,2986.1674491446774,4458.694491478234
2021-10-29,118775.0006429118,4269.167449144677,2597.4444914782343
2021-10-30,119003.72360057823,2826.1674491446774,1275.4444914782348
2021-10-31,119787.44655824466,2059.1674491446774,1607.4444914782346
2021-11-01,120020.41951591111,1839.6674491446774,3646.194491478235
2021-11-02,119289.14247357752,2914.9174491446774,3210.40877719252
2021-11-03,119099.57971695828,3021.7031634303917,3375.7659200496632
2021-11-04,118721.516960339,2998.2031634303917,3265.965920049663
2021-11-05,118446.55420371974,2991.0031634303914,2959.965920049663
2021-11-06,118776.09144710047,3289.5031634303914,1467.7159200496633
2021-11-07,119511.37869048119,2203.003163430392,1512.7159200496633
2021-11-08,119789.6659338619,1790.5031634303916,3655.215920049663
2021-11-09,119070.70317724266,2933.453163430391,3404.694491478235
2021-11-10,118652.4261349091,2988.6674491446774,4038.994491478235
2021-11-11,118220.89909257552,3607.967449144677,693.9944914782346
2021-11-12,118764.37205024197,1237.4674491446776,2997.994491478234
2021-11-13,118720.84500790841,2954.800782478011,1294.9330879694628
2021-11-14,119514.31796557485,2090.300782478011,1373.8278248115678
2021-11-15,119854.2909232413,1713.1341158113441,3583.2106205104924
2021-11-16,119062.94130026258,2797.6674491446774,3471.6837387900628
2021-11-17,118630.9250106172,3039.6674491446774,3407.6837387900628
2021-11-18,118218.40872097181,2996.500782478011,3311.404256238919
2021-11-19,117984.55338198828,3084.6939232722343,3042.715928922433
2021-11-20,118089.86470967143,3148.027256605568,1418.3825955891
2021-11-21,118792.67603735454,2120.6939232722348,1846.6633955890998
2021-11-22,118827.6249650377,1881.6123232722346,3652.222919398624
2021-11-23,117754.0381784351,2578.636132796044,3478.6673638430675
2021-11-24,117090.2291696103,2814.858355018266,3112.5506971764016
2021-11-25,116491.13682745215,2512.958355018266,1044.5506971764016
2021-11-26,116908.04448529404,1461.4583550182665,1224.5506971764014
2021-11-27,117700.95214313589,2017.4583550182665,1131.8840305097349
2021-11-28,118498.19313431109,1929.7916883515995,1403.3006971764014
2021-11-29,118933.68412548631,1838.7916883515995,3561.3102209859253
2021-11-30,118133.3751166615,2833.3821645420758,3320.6911733668776
2021-12-01,117912.73277450337,3100.0488312087423,3236.6911733668776
2021-12-02,117668.09043234521,2989.2067259455844,3422.4848241605287
2021-12-03,117520.18221717123,3276.7432756531866,2868.6514908271947
2021-12-04,117929.77400199723,3277.2432756531866,1350.318157493862
2021-12-05,118775.36578682318,2197.243275653187,1685.3181574938617
2021-12-06,119061.12423831587,1971.0766089865203,3639.8181574938617
2021-12-07,118218.63268980851,2810.82660898652,3464.496452067505
2021-12-08,117854.21904827793,3100.7494772035748,3357.3952615913145
2021-12-09,117592.88874008064,3096.064953394051,3145.6651951461317
2021-12-10,117357.31507640169,2918.741586838126,2383.9657415627557
2021-12-11,117517.06059238763,2579.0203274504893,1091.2748114645467
2021-12-12,118317.63944170688,1892.853660783822,1638.6081447978802
2021-12-13,118569.71829102616,1880.1869941171553,3584.6914781312134
2021-12-14,117668.38047367874,2682.3536607838223,3626.8581447978804
2021-12-15,117226.37598966471,3185.3536607838223,3116.6676686074043
2021-12-16,116893.87150565065,2783.8621093245283,3606.7479859901405
2021-12-17,116296.86624970842,3002.804109609271,2887.5796358217895
2021-12-18,116428.1943270995,3017.907713212874,1147.7463024884573
2021-12-19,116846.52240449055,1563.0871458369882,1867.2550495333742
2021-12-20,116997.56381521498,2020.0742380355696,3871.1809754593005
2021-12-21,115772.40945874364,2646.5266189879503,3979.6809754593005
2021-12-22,114551.75510227229,2759.0266189879503,2502.6809754593005
2021-12-23,113940.43407913427,1890.1932856546173,2236.1809754593005
2021-12-24,113711.11305599628,2007.359952321284,1235.6809754593005
2021-12-25,114031.79203285824,1556.359952321284,814.5143087926336
2021-12-26,114563.80434305353,1347.1932856546173,1461.8173390956642
2021-12-27,115028.81665324887,1928.3296492909813,2567.5673390956636
2021-12-28,114707.32896344418,2243.301871513203,2419.534510812836
2021-12-29,114794.01804131627,2509.1301543414856,2522.191076469401
2021-12-30,114629.70711918836,2358.8801543414856,2015.1910764694012
2021-12-31,114889.89619706044,2274.3801543414856,1042.8521875805125
2022-01-01,115960.35194159918,2112.2245987859305,1193.6244098027346
2022-01-02,116421.60768613793,1656.2968210081528,1467.8744098027348
2022-01-03,116764.78009734335,1811.0468210081528,2950.3744098027346
2022-01-04,116294.4525085488,2480.0468210081526,2821.5410764694016
2022-01-05,116230.62491975419,2758.2134876748196,2617.6577431360683
2022-01-06,116051.03066429296,2436.354396765729,2671.554712833038
2022-01-07,115747.05307549838,2368.4104573717887,2103.0404271187517
2022-01-08,116325.34929622759,2682.6366478479795,736.3404271187521
2022-01-09,116937.1455169568,1345.9144256257573,1109.5737604520853
2022-01-10,117328.94173768607,1502.969981181313,3056.507093785419
2022-01-11,116896.23795841528,2623.8033145146464,2918.589519137531
2022-01-12,116548.79634252479,2576.1391004301395,3082.414049653963
2022-01-13,116249.52139330097,2783.1391004301395,2853.3140496539636
2022-01-14,116067.26644407713,2669.459100430139,2685.547382987297
2022-01-15,116312.67816151996,2932.5591004301386,1090.0037251701874
2022-01-16,116932.92321229615,1723.2257670968056,1128.98071632063
2022-01-17,117060.16826307232,1256.2257670968058,1325.6473829872966
2022-01-18,117398.24664718183,1663.7257670968056,2836.9807163206297
2022-01-19,116983.99169795802,2420.625767096806,2914.8140496539636
2022-01-20,116847.23674873418,2778.8924337634726,2703.1473829872966
2022-01-21,116811.98179951035,2667.8924337634726,2368.447382987297
2022-01-22,117066.2435169532,2623.209100430139,1101.28071632063
2022-01-23,117856.50523439603,1892.5424337634727,1232.78071632063
2022-01-24,118288.7669518389,1664.0424337634724,3141.114049653964
2022-01-25,117669.02866928175,2521.1257670968052,2736.614049653963
2022-01-26,117522.29038672458,2589.875767096806,3063.3140496539636
2022-01-27,117166.11877083407,2774.6424337634726,2784.3140496539636
2022-01-28,117121.4471549436,2739.6424337634726,2527.5616687015827
2022-01-29,117480.35172952928,2886.466243287282,1280.3616687015824
2022-01-30,118313.38963744833,2111.7329099539484,1370.3616687015824
2022-01-31,118552.42754536738,1683.8995766206153,3207.945002034916
2022-02-01,117952.74323106419,2611.788465509504,3208.4727798126933
2022-02-02,117739.05891676097,2993.871798842838,2902.1394464793602
2022-02-03,117372.65793579113,2536.538465509504,2520.6394464793602
2022-02-04,117237.45695482126,2385.4384655095046,2098.6917194168363
2022-02-05,117689.09350159836,2580.289949971213,1199.1534031941214
2022-02-06,118546.73004837547,2056.7899499712134,1383.1534031941212
2022-02-07,118887.86659515256,1724.2899499712134,3259.5200698607887
2022-02-08,118623.30314192965,2993.20661663788,3143.5200698607887
2022-02-09,118405.73968870673,2927.45661663788,3317.714221907572
2022-02-10,117941.99845770604,3158.3343944156577,3010.2422920830104
2022-02-11,117968.5905600387,3036.8343944156577,2642.4756593063785
2022-02-12,118379.69979871532,3071.0506752525607,1317.4414365759292
2022-02-13,119087.30903739195,2025.0506752525614,1588.4414365759292
2022-02-14,119284.41827606857,1786.5506752525614,3299.146916027985
2022-02-15,118692.92294853515,2726.633323654388,3235.6286511878016
2022-02-16,118641.92762100176,3184.633323654388,3232.1286511878016
2022-02-17,118586.93229346836,3178.633323654388,2904.1286511878016
2022-02-18,118402.93696593492,2718.633323654388,2955.1286511878016
2022-02-19,118594.94163840155,3148.633323654388,1419.6286511878013
2022-02-20,119347.9463108681,2171.633323654388,1499.295317854468
2022-02-21,119793.9509833347,1946.633323654388,1933.766220198571
2022-02-22,119962.47959461925,2186.133859147796,3548.6052478632173
2022-02-23,119279.00820590385,2863.800525814462,3202.9385811965512
2022-02-24,118981.20348385509,2905.133859147795,3149.7719145298843
2022-02-25,118546.39876180633,2715.800525814462,2984.414771672741
2022-02-26,118680.26070642425,3118.467192481129,1414.7719145298834
2022-02-27,119464.4559843755,2199.633859147796,1589.93858119655
2022-02-28,119676.65126232673,1800.9671924811291,3681.5635811965503
2022-03-01,118909.55487361131,2913.133859147796,3083.5635811965503
2022-03-02,118942.45848489589,3117.133859147796,3252.795011521903
2022-03-03,118654.02968365746,3018.0678677420256,3265.8300023138
2022-03-04,118588.10088241899,3199.0440582182155,2859.5300023137997
2022-03-05,119163.67208118059,3432.9845344086925,1426.6138210840268
2022-03-06,119945.3652864146,2209.8050845705047,1713.7785460031203
2022-03-07,120185.39182498204,1954.3050845705045,3554.8410460031205
2022-03-08,119399.9183635494,2769.471751237171,3226.6535460031205
2022-03-09,119117.046092593,2943.014608380028,3383.9868793364544
2022-03-10,118766.17382163653,3033.1146083800277,3050.7363881773176
2022-03-11,118510.4960496978,2921.8091073977093,2853.9868793364535
2022-03-12,118715.65161109238,3059.1424407310433,1273.0697733024763
2022-03-13,118647.03740095801,1914.8779416097782,1586.9921517441865
2022-03-14,118885.92319082357,1825.8779416097782,3478.9921517441867
2022-03-15,118259.80898068917,2852.8779416097777,3214.706437458473
2022-03-16,118110.40905626904,3065.8065130383493,3225.706437458473
2022-03-17,118088.00913184893,3202.8065130383493,3224.206437458472
2022-03-18,118040.77587409545,3178.4731797050163,2898.0397707918055
2022-03-19,118202.70928300868,3059.9731797050163,1357.5397707918057
2022-03-20,119043.14269192186,2197.9731797050163,1505.5397707918057
2022-03-21,119343.90943416841,1806.3065130383495,3757.7064374584725
2022-03-22,118766.17617641496,3179.9731797050163,3338.658818410853
2022-03-23,118419.25244247104,2990.797584466921,3672.7699295219645
2022-03-24,118257.82870852707,3510.401751133588,3316.022393679671
2022-03-25,118019.17110361543,3093.1678801658454,2731.8530213094036
2022-03-26,118329.84683203706,3042.528749731063,3304.3530213094045
2022-03-27,117162.02256045876,2136.528749731063,1699.3530213094039
2022-03-28,117377.69828888039,1912.778749731063,3349.3530213094045
2022-03-29,116864.1089797081,2835.763712137078,2816.5196879760706
2022-03-30,116695.51967053575,2649.263712137078,3008.5196879760706
2022-03-31,116562.93036136343,2875.930378803744,3263.6446879760715
2022-04-01,116397.2160521911,3095.7081565815224,3114.6446879760706
2022-04-02,116609.00174301879,3327.430378803745,1366.7002435316265
2022-04-03,117282.842989402,2039.9859343593,1369.144687976071
2022-04-04,117771.18423578521,1859.9859343593,3514.698973690356
2022-04-05,117172.12833931134,2951.0764105497765,3527.4656403570225
2022-04-06,116711.73910950407,3067.0764105497765,3547.4656403570234
2022-04-07,116540.84987969682,3375.5856698090356,3094.4008255422077
2022-04-08,116416.6087980377,2970.1597438831095,3053.9758255422075
2022-04-09,116522.82604971195,3157.8264105497765,1248.442492208875
2022-04-10,117304.0433013862,2032.993077216443,1550.7758255422084
2022-04-11,117648.09388639376,1895.4930772164428,3320.15677792316
2022-04-12,117188.35875711562,2858.421648645015,3334.901516053361
2022-04-13,116997.91241883111,3169.7312423797184,3133.4807385589643
2022-04-14,116632.56327352903,2769.129487993753,3205.4786332958065
2022-04-15,116471.21412822699,3046.629487993753,2364.0102122431745
2022-04-16,116963.023228539,2860.8087862393672,1368.4996859273856
2022-04-17,117644.83232885096,2050.308786239367,1207.999685927386
2022-04-18,118073.14142916295,1633.7587862393675,3384.357374735394
2022-04-19,117462.08853372121,2827.843818086501,3255.993632295742
2022-04-20,117314.96420970807,3122.7009609436436,3354.9363960679184
2022-04-21,116861.17321902822,2900.478738721422,3377.491951623473
2022-04-22,116639.2711172373,3152.9231831658662,2621.0752849568057
2022-04-23,117203.61901544637,3186.1731831658662,1359.3252849568066
2022-04-24,117898.96691365539,2056.1731831658662,1689.3252849568057
2022-04-25,118218.81481186447,2006.4588974515805,3970.580512700078
2022-04-26,117435.05090883128,3194.691247348061,2939.6337218098083
2022-04-27,117407.10843436954,2913.6912473480606,3303.8003884764757
2022-04-28,117191.83262657445,3088.524580681394,3236.8003884764757
2022-04-29,116858.72348544603,2899.8023584591715,3077.3892773653643
2022-04-30,117176.42545542873,3395.8912473480605,1241.8431235192102
2022-05-01,117878.62742541144,1944.3912473480607,1478.3069244241874
2022-05-02,118247.66272872745,1849.224580681394,3682.1892773653644
2022-05-03,117345.36469871015,2779.891247348061,2979.1892773653635
2022-05-04,117355.06666869287,2988.891247348061,3492.4392773653644
2022-05-05,116959.81863867554,3097.191247348061,3272.4392773653644
2022-05-06,116975.40394199161,3288.024580681394,2731.4392773653635
2022-05-07,117100.48924530762,2856.524580681394,1380.439277365364
2022-05-08,117906.57454862363,2185.774580681394,1527.814277365364
2022-05-09,118263.03485193968,1884.2745806813941,3530.1476106986975
2022-05-10,117497.32848858906,2765.1079140147276,3381.3142773653644
2022-05-11,117274.6221252384,3159.1079140147276,3070.3313114335006
2022-05-12,117007.87367771944,2807.0768518904792,3047.658632742786
2022-05-13,116843.62523020047,2881.730698044325,2832.332040982486
2022-05-14,117201.38801863654,3192.090335036546,1273.8275466004638
2022-05-15,118081.15080707264,2153.590335036546,1365.058058849907
2022-05-16,118696.66934903506,1991.0587834404066,3368.4152414779696
2022-05-17,118224.56289099752,2895.808783440407,3258.733070935334
2022-05-18,117949.27038644832,2983.876134101601,3203.4573921057995
2022-05-19,117497.46352783215,2752.571218068202,3295.184778691195
2022-05-20,117187.1878442759,3019.8865657900246,2669.1622493462487
2022-05-21,117574.66216071969,3061.219899123358,1273.7455826795822
2022-05-22,118305.63647716347,2009.2198991233583,1544.7455826795822
2022-05-23,118782.11079360725,2021.2198991233583,3688.2455826795826
2022-05-24,117909.585110051,2824.219899123358,3068.745582679582
2022-05-25,117606.05942649477,2763.719899123358,2994.8632297384056
2022-05-26,117379.53374293855,2770.219899123358,3155.245582679582
2022-05-27,117035.00805938232,2810.719899123358,2821.2455826795817
2022-05-28,117287.98237582612,3074.219899123358,1223.2455826795822
2022-05-29,118180.45669226989,2115.719899123358,1386.7455826795822
2022-05-30,118669.43100871365,1875.7198991233583,1465.5789160129157
2022-05-31,119198.23865849078,1993.1301555336147,4175.245582679582
2022-06-01,118487.04630826789,3459.4698991233586,3449.5580826795826
2022-06-02,118043.60395804497,3007.0532324566916,3400.9955826795826
